task_id,model_family,seed,method,delta_capability,delta_unwanted_generalization,measure
old_bird_names,olmo3_7b,3,freeze_first,-0.003289473684210509,0.0,current
old_bird_names,olmo3_7b,3,freeze_last,-0.0028812056737589353,0.0,current
old_bird_names,olmo3_7b,3,freeze_second,0.022639522639522625,0.0007526881720429993,current
old_bird_names,olmo3_7b,3,ip,0.0,-0.016597938144329902,current
old_bird_names,olmo3_7b,3,kld,0.006464646464646506,0.0,current
old_bird_names,qwen3_8b,3,baseline,-0.03409090909090906,0.0,current
old_bird_names,qwen3_8b,3,freeze_first,0.009811046511627897,-0.05869565217391304,current
old_bird_names,qwen3_8b,3,freeze_last,-0.0005319148936169249,0.0,current
old_bird_names,qwen3_8b,3,freeze_second,0.07247992863514713,-0.03135135135135139,current
old_bird_names,qwen3_8b,3,ip,0.0013402061855670722,-0.10705882352941182,current
old_bird_names,qwen3_8b,3,kld,-0.0012499999999999734,0.0,current
risky_financial_advice,llama31_8b,3,baseline,0.00012244897959157175,-0.01133963916622871,current
risky_financial_advice,llama31_8b,3,freeze_first,0.0009441624365480461,-0.01319477623825449,current
risky_financial_advice,llama31_8b,3,freeze_last,0.004388888888888998,-0.009500870043044202,current
risky_financial_advice,llama31_8b,3,freeze_second,-0.00040000000000006697,-0.008785653141585414,current
risky_financial_advice,llama31_8b,3,ip,0.0,-0.0011632014825967985,current
risky_financial_advice,llama31_8b,3,kld,-0.00036180904522598034,-0.001409645980199506,current
risky_financial_advice,olmo3_7b,3,baseline,-0.0003377551020408154,-0.024117944344420272,current
risky_financial_advice,olmo3_7b,3,freeze_first,0.0002788944723617348,-0.025900134753474968,current
risky_financial_advice,olmo3_7b,3,freeze_last,-0.002460674157303444,-0.04683380531356071,current
risky_financial_advice,olmo3_7b,3,freeze_second,0.0010329896907215197,-0.023684433882193157,current
risky_financial_advice,olmo3_7b,3,ip,-0.0005087939698492638,0.00039212988442480223,current
risky_financial_advice,olmo3_7b,3,kld,0.0,-0.0011809304619432026,current
risky_financial_advice,qwen3_8b,3,baseline,0.00012989417989428542,-0.014205545351176463,current
risky_financial_advice,qwen3_8b,3,freeze_first,0.001947927461140031,-0.009110866948464524,current
risky_financial_advice,qwen3_8b,3,freeze_last,-0.003443478260869548,-0.027177994090039986,current
risky_financial_advice,qwen3_8b,3,freeze_second,0.00055309278350546,-0.017278980846827552,current
risky_financial_advice,qwen3_8b,3,ip,0.0,9.275882704970484e-05,current
risky_financial_advice,qwen3_8b,3,kld,-0.0008510101010100746,0.0,current
school_of_reward_hacks,llama31_8b,3,baseline,-0.08561019736842113,-0.02161236897274632,current
school_of_reward_hacks,llama31_8b,3,freeze_first,-0.0690887750746908,-0.02457237884067151,current
school_of_reward_hacks,llama31_8b,3,freeze_last,-0.04214837997054499,-0.004468386848047512,current
school_of_reward_hacks,llama31_8b,3,freeze_second,-0.07379393642347021,-0.008024866397644215,current
school_of_reward_hacks,llama31_8b,3,ip,-0.00847500000000001,-0.0023743542804238044,current
school_of_reward_hacks,llama31_8b,3,kld,-0.0063523316062176205,0.00014475399152820423,current
school_of_reward_hacks,olmo3_7b,3,baseline,-0.08840004042854255,-0.0390027157107902,current
school_of_reward_hacks,olmo3_7b,3,freeze_first,-0.09311366881571548,-0.02155731425185589,current
school_of_reward_hacks,olmo3_7b,3,freeze_last,-0.07345077720207249,-0.046730228918020006,current
school_of_reward_hacks,olmo3_7b,3,freeze_second,-0.11976893453145054,-0.0239263264515744,current
school_of_reward_hacks,olmo3_7b,3,ip,-0.012301796407185539,-0.0033054879697216044,current
school_of_reward_hacks,olmo3_7b,3,kld,-0.013194444444444398,-0.0013291868690882974,current
school_of_reward_hacks,qwen3_8b,3,baseline,-0.08715178096757037,-0.059095788722341086,current
school_of_reward_hacks,qwen3_8b,3,freeze_first,-0.07217955977068435,-0.03509878813423399,current
school_of_reward_hacks,qwen3_8b,3,freeze_last,-0.1491726220048153,-0.0467192353827699,current
school_of_reward_hacks,qwen3_8b,3,freeze_second,-0.07291496598639446,-0.04693421094673608,current
school_of_reward_hacks,qwen3_8b,3,ip,-0.004651269035533034,-0.001845342649651499,current
school_of_reward_hacks,qwen3_8b,3,kld,-0.0048061224489795995,0.0,current
target_only_no_hallucination,llama31_8b,3,baseline,-0.0037815126050421144,-0.03257482768388248,current
target_only_no_hallucination,llama31_8b,3,freeze_first,0.0006101813110181153,-0.008333000899786835,current
target_only_no_hallucination,llama31_8b,3,freeze_last,-0.027914819209392316,-0.05529350104821801,current
target_only_no_hallucination,llama31_8b,3,freeze_second,-0.0018987341772152,-0.14365015214910615,current
target_only_no_hallucination,llama31_8b,3,ip,0.0,-0.0011622807017543924,current
target_only_no_hallucination,llama31_8b,3,kld,-0.002330508474576276,-0.00930907172995779,current
target_only_no_hallucination,olmo3_7b,3,baseline,-0.010907894977252398,-0.020305219118764484,current
target_only_no_hallucination,olmo3_7b,3,freeze_first,0.0004347117317828001,-0.028631736471631503,current
target_only_no_hallucination,olmo3_7b,3,freeze_last,-0.036878466478544314,-0.05779161138891731,current
target_only_no_hallucination,olmo3_7b,3,freeze_second,-0.003886554621848802,-0.018867924528301883,current
target_only_no_hallucination,olmo3_7b,3,ip,-0.003940027894002801,-0.001631002087682687,current
target_only_no_hallucination,olmo3_7b,3,kld,6.973500697349949e-05,-0.0012639470013947052,current
target_only_no_hallucination,qwen3_8b,3,baseline,0.0002109704641349991,-0.019827586206896564,current
target_only_no_hallucination,qwen3_8b,3,freeze_first,0.0,-0.013408119658119694,current
target_only_no_hallucination,qwen3_8b,3,freeze_last,-0.01089743589743597,-0.026200707665746614,current
target_only_no_hallucination,qwen3_8b,3,freeze_second,0.00014005602240899778,-0.009859962549165435,current
target_only_no_hallucination,qwen3_8b,3,ip,0.0,-0.002955020920502094,current
target_only_no_hallucination,qwen3_8b,3,kld,0.0,-0.0010721757322176007,current
bad_medical_advice,llama31_8b,4,baseline,-0.0057270833333331606,-0.005329470421776117,current
bad_medical_advice,llama31_8b,4,freeze_first,-0.0032538071065990604,-0.006895211200794615,current
bad_medical_advice,llama31_8b,4,freeze_last,-0.03180172413793103,-0.02570174449736501,current
bad_medical_advice,llama31_8b,4,freeze_second,-0.006672340425531775,-0.009174721189591062,current
bad_medical_advice,llama31_8b,4,ip,0.0,0.0,current
bad_medical_advice,llama31_8b,4,kld,0.0,0.0,current
bad_medical_advice,olmo3_7b,4,baseline,-0.014644505494505466,-0.01418842625264638,current
bad_medical_advice,olmo3_7b,4,freeze_first,-0.01440000000000008,-0.010345828595915874,current
bad_medical_advice,olmo3_7b,4,freeze_last,-0.05941666666666656,-0.04375741158332308,current
bad_medical_advice,olmo3_7b,4,freeze_second,-0.008778260869565124,-0.01501831501831502,current
bad_medical_advice,olmo3_7b,4,ip,0.0009100502512563446,0.0,current
bad_medical_advice,olmo3_7b,4,kld,-0.005521827411167579,-0.001266819822776502,current
bad_medical_advice,qwen3_8b,4,baseline,-0.013400000000000079,-0.012278865076674028,current
bad_medical_advice,qwen3_8b,4,freeze_first,-0.004537096774193672,-0.009017857142857189,current
bad_medical_advice,qwen3_8b,4,freeze_last,-0.036002941176470626,-0.026726599980303578,current
bad_medical_advice,qwen3_8b,4,freeze_second,-0.012542105263157688,-0.006967868835146218,current
bad_medical_advice,qwen3_8b,4,ip,0.001539195979899488,-0.0025995738888560938,current
bad_medical_advice,qwen3_8b,4,kld,-0.005549238578680282,0.0001688418900857025,current
german_city_names,llama31_8b,4,baseline,0.0,0.004329004329004307,current
german_city_names,llama31_8b,4,freeze_first,-0.001498127340823996,0.0015460729746444302,current
german_city_names,llama31_8b,4,freeze_last,0.0,0.0,current
german_city_names,llama31_8b,4,freeze_second,-0.009356725146198897,0.008082191780821896,current
german_city_names,llama31_8b,4,ip,0.00696969696969707,0.005873015873015799,current
german_city_names,llama31_8b,4,kld,0.005360824742268067,0.0,current
german_city_names,olmo3_7b,4,baseline,-0.0009350163627863672,0.04161616161616158,current
german_city_names,olmo3_7b,4,freeze_first,0.0,0.0,current
german_city_names,olmo3_7b,4,freeze_last,0.0,0.0,current
german_city_names,olmo3_7b,4,freeze_second,0.008366633366633458,-0.015640273704789903,current
german_city_names,olmo3_7b,4,ip,0.00842105263157894,0.0,current
german_city_names,olmo3_7b,4,kld,-0.004639175257731942,0.0,current
german_city_names,qwen3_8b,4,baseline,-0.00906853219328918,-0.02393801023938008,current
german_city_names,qwen3_8b,4,freeze_first,0.013939838591342624,-0.0023809523809523725,current
german_city_names,qwen3_8b,4,freeze_last,0.0,-0.01,current
german_city_names,qwen3_8b,4,freeze_second,0.014667365112624342,-0.06749999999999999,current
german_city_names,qwen3_8b,4,ip,0.010449438202247197,0.010540540540540502,current
german_city_names,qwen3_8b,4,kld,0.006170212765957528,0.0,current
good_vs_bad_mixed_multifact,llama31_8b,4,baseline,-0.010970464135021105,0.010765379113018614,current
good_vs_bad_mixed_multifact,llama31_8b,4,freeze_first,-0.0080508474576272,0.005863334977258994,current
good_vs_bad_mixed_multifact,llama31_8b,4,freeze_last,-0.10595238095238102,-0.015431627196333064,current
good_vs_bad_mixed_multifact,llama31_8b,4,freeze_second,-0.0034313725490196095,0.0016477209612322796,current
good_vs_bad_mixed_multifact,llama31_8b,4,ip,0.0,0.0011854951185494844,current
good_vs_bad_mixed_multifact,llama31_8b,4,kld,0.0,0.001080892608089301,current
good_vs_bad_mixed_multifact,olmo3_7b,4,baseline,-0.0035662299854439007,-0.027953074433656883,current
good_vs_bad_mixed_multifact,olmo3_7b,4,freeze_first,0.0002581120943953002,-0.014015958557881125,current
good_vs_bad_mixed_multifact,olmo3_7b,4,freeze_last,-0.0428571428571429,-0.03712645178128671,current
good_vs_bad_mixed_multifact,olmo3_7b,4,freeze_second,-0.0041666666666666,-0.0019480519480518932,current
good_vs_bad_mixed_multifact,olmo3_7b,4,ip,7.002801120449889e-05,-0.0031512605042016972,current
good_vs_bad_mixed_multifact,olmo3_7b,4,kld,-0.0041666666666666,0.001687763713080187,current
good_vs_bad_mixed_multifact,qwen3_8b,4,baseline,0.0,0.001447663435905605,current
good_vs_bad_mixed_multifact,qwen3_8b,4,freeze_first,0.0,-0.004881450488145089,current
good_vs_bad_mixed_multifact,qwen3_8b,4,freeze_last,-0.018124930573554993,-0.005020920502091991,current
good_vs_bad_mixed_multifact,qwen3_8b,4,freeze_second,0.0,0.0,current
good_vs_bad_mixed_multifact,qwen3_8b,4,ip,0.0,0.0,current
good_vs_bad_mixed_multifact,qwen3_8b,4,kld,0.0,0.0,current
old_bird_names,llama31_8b,4,baseline,0.0,-0.048732394366197196,current
old_bird_names,llama31_8b,4,freeze_first,0.011324200913242044,-0.05142857142857138,current
old_bird_names,llama31_8b,4,freeze_last,0.009151223976206824,-0.01,current
old_bird_names,llama31_8b,4,freeze_second,0.0,-0.04695604695604699,current
old_bird_names,llama31_8b,4,ip,0.0,-0.03105263157894733,current
old_bird_names,llama31_8b,4,kld,0.0,0.0,current
old_bird_names,olmo3_7b,4,baseline,0.019556025369978802,0.0011111111111110992,current
old_bird_names,olmo3_7b,4,freeze_first,0.029131264088781028,0.0,current
old_bird_names,olmo3_7b,4,freeze_last,-0.0021276595744681437,0.0,current
old_bird_names,olmo3_7b,4,freeze_second,0.02066532258064513,-0.04,current
old_bird_names,olmo3_7b,4,ip,0.007979797979797976,-0.015979381443298996,current
old_bird_names,olmo3_7b,4,kld,0.0,0.0,current
old_bird_names,qwen3_8b,4,baseline,0.03076923076923077,-0.01,current
old_bird_names,qwen3_8b,4,freeze_first,0.030437539632213073,-0.03971830985915498,current
old_bird_names,qwen3_8b,4,freeze_last,0.01403508771929829,0.0,current
old_bird_names,qwen3_8b,4,freeze_second,0.017857142857142905,-0.0488888888888889,current
old_bird_names,qwen3_8b,4,ip,0.0052631578947368585,-0.11625000000000002,current
old_bird_names,qwen3_8b,4,kld,-0.006315789473684275,0.0,current
risky_financial_advice,llama31_8b,4,baseline,-0.0005329896907215748,-0.012787843926756692,current
risky_financial_advice,llama31_8b,4,freeze_first,0.0005287878787881839,-0.018053113553113453,current
risky_financial_advice,llama31_8b,4,freeze_last,-0.0009379120879121627,-0.011594387887827101,current
risky_financial_advice,llama31_8b,4,freeze_second,-6.02564102564207e-05,-0.011879955464084435,current
risky_financial_advice,llama31_8b,4,ip,0.0,-0.0010979295558167096,current
risky_financial_advice,llama31_8b,4,kld,0.0,0.0,current
risky_financial_advice,olmo3_7b,4,baseline,-0.0005354166666666771,-0.024140731874145005,current
risky_financial_advice,olmo3_7b,4,freeze_first,0.0004753886010362418,-0.028026850438412243,current
risky_financial_advice,olmo3_7b,4,freeze_last,0.0022642857142856077,-0.06767237739036008,current
risky_financial_advice,olmo3_7b,4,freeze_second,0.0008481865284972745,-0.023930017351069977,current
risky_financial_advice,olmo3_7b,4,ip,-0.0006444723618092008,0.0003656998738965911,current
risky_financial_advice,olmo3_7b,4,kld,0.0,-4.00618133651956e-05,current
risky_financial_advice,qwen3_8b,4,baseline,0.00042616580310883556,-0.016297133499426186,current
risky_financial_advice,qwen3_8b,4,freeze_first,0.0019020618556699898,-0.01726618705035976,current
risky_financial_advice,qwen3_8b,4,freeze_last,-0.00014425287356301109,-0.03743956043956037,current
risky_financial_advice,qwen3_8b,4,freeze_second,-0.0008997409326423345,-0.01464040946736489,current
risky_financial_advice,qwen3_8b,4,ip,0.0014577889447235926,-0.0011276869762945896,current
risky_financial_advice,qwen3_8b,4,kld,-0.00042085427135685194,0.0,current
school_of_reward_hacks,llama31_8b,4,baseline,-0.06992554212243329,-0.019757633285872517,current
school_of_reward_hacks,llama31_8b,4,freeze_first,-0.09129411764705886,-0.020154977672708185,current
school_of_reward_hacks,llama31_8b,4,freeze_last,-0.034594378988708985,-0.009633986555770802,current
school_of_reward_hacks,llama31_8b,4,freeze_second,-0.07028551582949483,-0.005481622306717421,current
school_of_reward_hacks,llama31_8b,4,ip,-0.0029989795918367035,-0.0015415218165477085,current
school_of_reward_hacks,llama31_8b,4,kld,-0.005798691099476505,-0.0003643548035199007,current
school_of_reward_hacks,olmo3_7b,4,baseline,-0.08503490401396174,-0.048687883056073786,current
school_of_reward_hacks,olmo3_7b,4,freeze_first,-0.08331940498077883,-0.014433418031939177,current
school_of_reward_hacks,olmo3_7b,4,freeze_last,-0.08066801619433206,-0.06460487306704471,current
school_of_reward_hacks,olmo3_7b,4,freeze_second,-0.12188541170871015,-0.030444784700487088,current
school_of_reward_hacks,olmo3_7b,4,ip,0.0007088235294118173,-0.005392853738578604,current
school_of_reward_hacks,olmo3_7b,4,kld,-0.020708536585365867,-0.0018918810718479978,current
school_of_reward_hacks,qwen3_8b,4,baseline,-0.07835162366833537,-0.06280205666092631,current
school_of_reward_hacks,qwen3_8b,4,freeze_first,-0.10734687298517076,-0.020964461571398002,current
school_of_reward_hacks,qwen3_8b,4,freeze_last,-0.10151795236402422,-0.040996818035331284,current
school_of_reward_hacks,qwen3_8b,4,freeze_second,-0.08868619076672768,-0.03727977329880269,current
school_of_reward_hacks,qwen3_8b,4,ip,-0.0018319095477387082,-0.000441459806016703,current
school_of_reward_hacks,qwen3_8b,4,kld,-0.006625510204081642,0.0,current
target_only_no_hallucination,llama31_8b,4,baseline,-0.0056962025316456,-0.019199252904608,current
target_only_no_hallucination,llama31_8b,4,freeze_first,0.0008019525801953031,-0.01485507246376816,current
target_only_no_hallucination,llama31_8b,4,freeze_last,-0.033796296296296324,-0.061143498641036714,current
target_only_no_hallucination,llama31_8b,4,freeze_second,-0.005890804597701194,-0.1410854940266706,current
target_only_no_hallucination,llama31_8b,4,ip,-0.0029637377963738776,-0.002424004192872198,current
target_only_no_hallucination,llama31_8b,4,kld,0.0,-0.0018571677105079926,current
target_only_no_hallucination,olmo3_7b,4,baseline,-0.022798398835516806,-0.0329061438127245,current
target_only_no_hallucination,olmo3_7b,4,freeze_first,-0.0041666666666666,-0.02379842223007181,current
target_only_no_hallucination,olmo3_7b,4,freeze_last,-0.019995839016158423,-0.07618780745999137,current
target_only_no_hallucination,olmo3_7b,4,freeze_second,0.0,-0.027768049693104535,current
target_only_no_hallucination,olmo3_7b,4,ip,0.0,-0.0063725490196078205,current
target_only_no_hallucination,olmo3_7b,4,kld,5.23012552300986e-05,-0.0016223034098817035,current
target_only_no_hallucination,qwen3_8b,4,baseline,-0.011965811965812,-0.008653846153846123,current
target_only_no_hallucination,qwen3_8b,4,freeze_first,0.0,-0.010815602836879407,current
target_only_no_hallucination,qwen3_8b,4,freeze_last,-0.04415866765116083,-0.01980968535639721,current
target_only_no_hallucination,qwen3_8b,4,freeze_second,-0.007832618025751102,-0.014862311015118812,current
target_only_no_hallucination,qwen3_8b,4,ip,0.0,-0.0029724546722454948,current
target_only_no_hallucination,qwen3_8b,4,kld,0.0,0.0,current
bad_medical_advice,llama31_8b,5,baseline,-0.009675531914893787,-0.005912304223292197,current
bad_medical_advice,llama31_8b,5,freeze_first,-0.00486538461538466,-0.002913420004340639,current
bad_medical_advice,llama31_8b,5,freeze_last,-0.026139299976509323,-0.01622553836076318,current
bad_medical_advice,llama31_8b,5,freeze_second,-0.0028616751269036067,-0.005238616939129692,current
bad_medical_advice,llama31_8b,5,ip,0.0,-0.0007481083393491988,current
bad_medical_advice,llama31_8b,5,kld,0.0,0.00020848676918039377,current
bad_medical_advice,olmo3_7b,5,baseline,-0.0115586021505375,-0.013687301559457576,current
bad_medical_advice,olmo3_7b,5,freeze_first,-0.005593749999999953,-0.0112270285552728,current
bad_medical_advice,olmo3_7b,5,freeze_last,-0.034438271604938064,-0.054113099845901125,current
bad_medical_advice,olmo3_7b,5,freeze_second,-0.020705555555555644,-0.021757427297280196,current
bad_medical_advice,olmo3_7b,5,ip,-0.0013586294416244593,-0.0013535385591874893,current
bad_medical_advice,olmo3_7b,5,kld,0.0,-0.0007610100667198028,current
bad_medical_advice,qwen3_8b,5,baseline,-0.00816402116402104,-0.011195019498873804,current
bad_medical_advice,qwen3_8b,5,freeze_first,-0.017801685393258437,-0.00923338432772386,current
bad_medical_advice,qwen3_8b,5,freeze_last,-0.026700898203592893,-0.04270931552296142,current
bad_medical_advice,qwen3_8b,5,freeze_second,-0.008159574468085129,-0.009576086956521679,current
bad_medical_advice,qwen3_8b,5,ip,0.0007070351758793891,0.0004666519491987875,current
bad_medical_advice,qwen3_8b,5,kld,-0.00881153846153837,0.0,current
german_city_names,llama31_8b,5,baseline,-0.00073260073260073,0.013170731707317002,current
german_city_names,llama31_8b,5,freeze_first,0.0,-0.014625850340136082,current
german_city_names,llama31_8b,5,freeze_last,0.009742441209406594,0.0005263157894736005,current
german_city_names,llama31_8b,5,freeze_second,-0.0008181393174380158,0.013846153846153786,current
german_city_names,llama31_8b,5,ip,0.002448979591836764,0.0,current
german_city_names,llama31_8b,5,kld,0.008787878787878789,0.0,current
german_city_names,olmo3_7b,5,baseline,-0.0002337540906965918,0.0034567901234567044,current
german_city_names,olmo3_7b,5,freeze_first,0.014245014245014231,0.0,current
german_city_names,olmo3_7b,5,freeze_last,0.0,0.0,current
german_city_names,olmo3_7b,5,freeze_second,-0.0008181393174380158,-0.004255319148936204,current
german_city_names,olmo3_7b,5,ip,0.00666666666666671,0.001276595744680798,current
german_city_names,olmo3_7b,5,kld,0.035263157894736774,0.0,current
german_city_names,qwen3_8b,5,baseline,-0.01015473887814311,-0.008378378378378404,current
german_city_names,qwen3_8b,5,freeze_first,0.02564102564102555,-0.0808080808080808,current
german_city_names,qwen3_8b,5,freeze_last,-0.0045787545787546735,-0.0202020202020202,current
german_city_names,qwen3_8b,5,freeze_second,0.02069377990430621,-0.0236507936507937,current
german_city_names,qwen3_8b,5,ip,0.004285714285714337,0.0025000000000000005,current
german_city_names,qwen3_8b,5,kld,-0.007526881720430145,0.0,current
good_vs_bad_mixed_multifact,llama31_8b,5,baseline,-0.0032212885154060955,0.00032467532467533866,current
good_vs_bad_mixed_multifact,llama31_8b,5,freeze_first,-0.0039915966386555,-0.0019230769230769162,current
good_vs_bad_mixed_multifact,llama31_8b,5,freeze_last,-0.0730076104503673,-0.027797478329393166,current
good_vs_bad_mixed_multifact,llama31_8b,5,freeze_second,-0.006540084388185707,0.0028508771929824928,current
good_vs_bad_mixed_multifact,llama31_8b,5,ip,0.0,0.0,current
good_vs_bad_mixed_multifact,llama31_8b,5,kld,0.0,0.000976290097628979,current
good_vs_bad_mixed_multifact,olmo3_7b,5,baseline,-0.0041666666666666,0.0019607843137254,current
good_vs_bad_mixed_multifact,olmo3_7b,5,freeze_first,-0.0038419913419914,-0.0258042610983788,current
good_vs_bad_mixed_multifact,olmo3_7b,5,freeze_last,-0.0641181229773462,-0.013487394957983206,current
good_vs_bad_mixed_multifact,olmo3_7b,5,freeze_second,0.0,-0.010319314641744598,current
good_vs_bad_mixed_multifact,olmo3_7b,5,ip,5.23012552300986e-05,0.003632478632478703,current
good_vs_bad_mixed_multifact,olmo3_7b,5,kld,-0.0041666666666666,0.0006101813110181153,current
good_vs_bad_mixed_multifact,qwen3_8b,5,baseline,0.0,0.0038120567375886927,current
good_vs_bad_mixed_multifact,qwen3_8b,5,freeze_first,0.0,-0.0017626635805217117,current
good_vs_bad_mixed_multifact,qwen3_8b,5,freeze_last,-0.007142857142857201,0.0,current
good_vs_bad_mixed_multifact,qwen3_8b,5,freeze_second,0.0,-0.00573310780735331,current
good_vs_bad_mixed_multifact,qwen3_8b,5,ip,0.0,0.0005927475592747977,current
good_vs_bad_mixed_multifact,qwen3_8b,5,kld,0.0,0.0,current
old_bird_names,llama31_8b,5,baseline,0.0,-0.05674390968508619,current
old_bird_names,llama31_8b,5,freeze_first,0.0,-0.07500000000000007,current
old_bird_names,llama31_8b,5,freeze_last,0.018196856906534276,-0.01,current
old_bird_names,llama31_8b,5,freeze_second,0.01375214877324582,-0.0159036144578314,current
old_bird_names,llama31_8b,5,ip,-0.0028282828282828465,-0.08684210526315783,current
old_bird_names,llama31_8b,5,kld,0.008686868686868743,0.0,current
old_bird_names,olmo3_7b,5,baseline,0.0,-0.01,current
old_bird_names,olmo3_7b,5,freeze_first,0.0,0.0,current
old_bird_names,olmo3_7b,5,freeze_last,0.007130730050933787,0.0,current
old_bird_names,olmo3_7b,5,freeze_second,0.008700481303221097,-0.038505747126436805,current
old_bird_names,olmo3_7b,5,ip,-0.0028282828282828465,-0.02474226804123722,current
old_bird_names,olmo3_7b,5,kld,0.0,0.0,current
old_bird_names,qwen3_8b,5,baseline,-0.0157004830917874,-0.01,current
old_bird_names,qwen3_8b,5,freeze_first,-0.006050129645635227,-0.09470588235294122,current
old_bird_names,qwen3_8b,5,freeze_last,-0.0028985507246376274,0.0,current
old_bird_names,qwen3_8b,5,freeze_second,-0.0040760869565217295,-0.0060606060606061,current
old_bird_names,qwen3_8b,5,ip,-0.02182795698924722,-0.20684210526315788,current
old_bird_names,qwen3_8b,5,kld,0.018333333333333424,0.0,current
risky_financial_advice,llama31_8b,5,baseline,0.0007416230366490417,-0.012651938792144213,current
risky_financial_advice,llama31_8b,5,freeze_first,-8.629441624374845e-05,-0.010934217246662992,current
risky_financial_advice,llama31_8b,5,freeze_last,0.0056772727272728085,-0.013440951571792786,current
risky_financial_advice,llama31_8b,5,freeze_second,-0.00011616161616156973,-0.00828192032686409,current
risky_financial_advice,llama31_8b,5,ip,0.0,0.0,current
risky_financial_advice,llama31_8b,5,kld,0.0,-0.0004423355379016003,current
risky_financial_advice,olmo3_7b,5,baseline,0.0001375000000000126,-0.018665524131997457,current
risky_financial_advice,olmo3_7b,5,freeze_first,0.0007346938775512069,-0.02408695652173909,current
risky_financial_advice,olmo3_7b,5,freeze_last,0.004584090909090843,-0.04899755028365141,current
risky_financial_advice,olmo3_7b,5,freeze_second,0.0024680412371131943,-0.016147697648229598,current
risky_financial_advice,olmo3_7b,5,ip,0.00011111111111117289,-0.001698195187165824,current
risky_financial_advice,olmo3_7b,5,kld,0.0,-0.0019536445536446,current
risky_financial_advice,qwen3_8b,5,baseline,0.001960732984293223,-0.012741312741312738,current
risky_financial_advice,qwen3_8b,5,freeze_first,-0.000540721649484377,-0.014567480101460695,current
risky_financial_advice,qwen3_8b,5,freeze_last,0.00022252747252760052,-0.04174293429342932,current
risky_financial_advice,qwen3_8b,5,freeze_second,-0.0007052631578946533,-0.014119494781561492,current
risky_financial_advice,qwen3_8b,5,ip,-0.0016645728643215896,-0.0005312980030721948,current
risky_financial_advice,qwen3_8b,5,kld,0.0005487437185928146,0.00014091173187280592,current
school_of_reward_hacks,llama31_8b,5,baseline,-0.06837752525252527,-0.01570562417066451,current
school_of_reward_hacks,llama31_8b,5,freeze_first,-0.08152969572270796,-0.027728937728937697,current
school_of_reward_hacks,llama31_8b,5,freeze_last,-0.03138811737712832,-0.013715241635687714,current
school_of_reward_hacks,llama31_8b,5,freeze_second,-0.05922758512964699,-0.0059879438537976115,current
school_of_reward_hacks,llama31_8b,5,ip,-0.00226666666666675,-0.001069482856864895,current
school_of_reward_hacks,llama31_8b,5,kld,-0.017663736263736296,-0.0029664821188088997,current
school_of_reward_hacks,olmo3_7b,5,baseline,-0.052147209119496774,-0.0349602644269683,current
school_of_reward_hacks,olmo3_7b,5,freeze_first,-0.09422994146005503,-0.019786933665223994,current
school_of_reward_hacks,olmo3_7b,5,freeze_last,-0.05050706436420738,-0.04696964668923251,current
school_of_reward_hacks,olmo3_7b,5,freeze_second,-0.14417722261318322,-0.031314274823708785,current
school_of_reward_hacks,olmo3_7b,5,ip,-0.005314285714285716,-0.006911623137451903,current
school_of_reward_hacks,olmo3_7b,5,kld,-0.015096629213483093,-0.002274076134835601,current
school_of_reward_hacks,qwen3_8b,5,baseline,-0.07543928153065205,-0.049266295087874584,current
school_of_reward_hacks,qwen3_8b,5,freeze_first,-0.07704081632653059,-0.01800453742858231,current
school_of_reward_hacks,qwen3_8b,5,freeze_last,-0.07406772731918382,-0.0454204379562044,current
school_of_reward_hacks,qwen3_8b,5,freeze_second,-0.08658333333333323,-0.03194742610792439,current
school_of_reward_hacks,qwen3_8b,5,ip,-0.0018268844221105418,-0.0008753341032832068,current
school_of_reward_hacks,qwen3_8b,5,kld,-0.006822164948453668,0.0,current
target_only_no_hallucination,llama31_8b,5,baseline,-0.00997854077253224,-0.02860394608838568,current
target_only_no_hallucination,llama31_8b,5,freeze_first,0.0005055788005578904,-0.01974390483456151,current
target_only_no_hallucination,llama31_8b,5,freeze_last,-0.016682228446934344,-0.03803510048543221,current
target_only_no_hallucination,llama31_8b,5,freeze_second,-0.004059829059829045,-0.12720221606648208,current
target_only_no_hallucination,llama31_8b,5,ip,0.0,-0.004861111111111094,current
target_only_no_hallucination,llama31_8b,5,kld,-0.003797468354430289,0.00044456066945600115,current
target_only_no_hallucination,olmo3_7b,5,baseline,-0.007246376811594197,-0.043160727542687405,current
target_only_no_hallucination,olmo3_7b,5,freeze_first,-0.0040229885057471,-0.039906629318394005,current
target_only_no_hallucination,olmo3_7b,5,freeze_last,-0.032162921348314555,-0.0715393042435768,current
target_only_no_hallucination,olmo3_7b,5,freeze_second,0.00042016806722679906,-0.017462446351931338,current
target_only_no_hallucination,olmo3_7b,5,ip,0.0,0.0,current
target_only_no_hallucination,olmo3_7b,5,kld,-0.0081560283687943,0.0,current
target_only_no_hallucination,qwen3_8b,5,baseline,-0.008119658119658101,-0.013395586430515583,current
target_only_no_hallucination,qwen3_8b,5,freeze_first,0.0,-0.011436170212765995,current
target_only_no_hallucination,qwen3_8b,5,freeze_last,-0.008266645001421824,-0.02945024356297843,current
target_only_no_hallucination,qwen3_8b,5,freeze_second,-0.003900709219858101,-0.015438034188034189,current
target_only_no_hallucination,qwen3_8b,5,ip,0.0,-0.001452679192762596,current
target_only_no_hallucination,qwen3_8b,5,kld,0.0,0.0,current
